Class 1:
0.009236196877529523,0.6257851330102968,0.5719504912484015,0.8638909024701936,0.8928649602851844,0.4343006128538559
0.891002158490944,0.71858077829178,0.8304407628627607,0.17763472296422678,0.8297694119462129,0.9187741928508694
0.7082880834102357,0.767387811428035,0.025851144239744217,0.11558607866410309,0.5188866049783559,0.1875326935602828
0.5309083147023487,0.7169922702365605,0.555814359212352,0.8981737955181827,0.9486446664283487,0.4334387471234076
0.8177854918588062,0.23985502359929167,0.21017675151810877,0.9605843619710511,0.5356365016060101,0.7774443204023015
0.1598393082707673,0.6699434740721447,0.3277214856744357,0.7779211113164557,0.8519629723717447,0.2532851303211562
0.701440372561282,0.9800372048934617,0.5425777141633726,0.04916341622091713,0.15125247587709867,0.5543981881626643
0.5493238481901497,0.4156000272664607,0.5643937101735015,0.6319723716659227,0.36803172687041186,0.34992324966496
0.21631371099596197,0.2710062375722291,0.8331218909161149,0.24688171572828987,0.7587542951390527,0.749793727195841
0.2192165269207621,0.2135374714302397,0.1379183218408636,0.279943213347994,0.2983215934084592,0.12039504966277437
Class 2:
0.1462001914066996,0.7629415182529993,0.34566851069196824,0.996886928279082,0.6281584406272017,0.18872104780459487
0.5386469001907508,0.7842717803107427,0.5966818680600019,0.07909156227983194,0.5865486679582813,0.9637978527286278
0.08735387168473274,0.03741824042799469,0.6959586768834847,0.9564156262290856,0.986923479979241,0.30572187506719484
0.17928492139847851,0.19344234437741203,0.4669279948440258,0.779949815814797,0.06622838449137591,0.6180557578072897
0.8291419647906252,0.7688430445097509,0.3518070026512736,0.95641723957239,0.9961429223028491,0.5367624550366159
0.24388719135760062,0.5357533157889822,0.1698838531835034,0.4078012009539975,0.8867164153004676,0.9041267574472368
0.08678001922047018,0.6040011993414588,0.38752236404614204,0.4621660280769876,0.8847824906841274,0.9993078141937485
0.5285409641316979,0.6806228946587124,0.4190425933467765,0.41127314731963893,0.9457544067824423,0.8719379908176401
0.7792137966601382,0.6284249258296232,0.39149591943127127,0.19227308265215348,0.08609728271722317,0.7062142832829127
0.6462584603805804,0.6415243848242845,0.5467656141603751,0.14771620937150354,0.5466710614167911,0.051167028435900264
Class 3:
0.7919431292299246,0.28532168250268664,0.024089757796254996,0.041589734213145046,0.4558666958891149,0.6461534255922017
0.9547167980207154,0.3112842897930128,0.7219519418608429,0.011800337662297489,0.821440792831682,0.9607019516914067
0.4729297461374766,0.9813816589600659,0.8456655334774218,0.2263355768265083,0.47285739447641384,0.8073239863388081
0.002788312503435142,0.3389476285505645,0.10754418245803066,0.7233355412787308,0.2292969246974509,0.4767356763780326
0.3950575589257316,0.1755462246874332,0.1234035843712632,0.12896807790575726,0.7695253195884216,0.4078818387198062
0.5441939031483696,0.5145938936259447,0.5969891927745976,0.24799315968837132,0.03906836309456663,0.4795855585003763
0.9452855340161136,0.7476512751939837,0.8795980435912313,0.9875382495441202,0.22781441344856868,0.9135887593373417
0.49563707217336583,0.3450434481789636,0.48255079119742783,0.2270645488847497,0.20229142682813417,0.46223506864549757
0.21032712587141,0.4703271547267507,0.2714557568460685,0.9895475645712072,0.18074704485033977,0.171380252184397
0.7318778943482582,0.14205712158172235,0.5556072213741404,0.7199565092409157,0.0873230044379546,0.6348897339736009
Class 4:
0.6919155807862184,0.13565748938257727,0.05489798758840503,0.07448478539996506,0.854255307499158,0.20594648843001218
0.6446917714668382,0.7918146497132545,0.45867839472167304,0.32569231056164794,0.7180639329249233,0.19241752869337736
0.5599654957328302,0.9513214182455392,0.6764713813693418,0.8211314085981185,0.3038251459123925,0.8274721036513688
0.8647761026280385,0.9436426247570443,0.06396598151689037,0.8116284367588336,0.7703941478681876,0.32672026681412336
0.28189417004485673,0.345768638079209,0.31769620155263334,0.10141271773582372,0.8917584647037349,0.8542158560468333
0.4179370039696535,0.1472964554160201,0.1848522189331383,0.9166231244289129,0.21474346065218708,0.7255343335393667
0.09850978435197977,0.8224933737996897,0.7720665690359401,0.8735258410784039,0.8556197568551238,0.32394824412462997
0.11114909162078379,0.30123107516770187,0.5754264168682535,0.8608464588826683,0.11658701318795484,0.4556096611868843
0.8948755210089553,0.2730340936906156,0.8717576733526766,0.7789396731606205,0.9547750662142733,0.6561550409198755
0.14658818586377087,0.1709640439378376,0.7844634553378236,0.8604664249970657,0.5577115938989026,0.7636568059370128
Class 5:
0.907251822590068,0.6753114391467291,0.9273887116693188,0.4582637150395559,0.41285802045486797,0.0013287133921122685
0.20584885137967002,0.5335989682634205,0.11531623753216491,0.2894889707765198,0.3959097984100177,0.015347930571994794
0.2133958031193106,0.6562416502373101,0.18741087603311102,0.9091060208695478,0.10018243733373056,0.9627050330422585
0.5553359489741699,0.5528987305878089,0.5591707631367793,0.7014664849662209,0.1884799776913486,0.13158364669802847
0.1311834235225705,0.12746093702123373,0.21063379659383707,0.9971748826966003,0.011790150857974302,0.42884384023978017
0.47127086421670217,0.8377585396081918,0.9388194134775862,0.7766831228554376,0.49725185700448804,0.3821409588897622
0.8348628696255487,0.4610849705297334,0.19235452999640346,0.8012436060823308,0.8603705552828247,0.33424632954140854
0.7070438743597484,0.11691953965676227,0.35584518620523853,0.5310525315644558,0.4249024183613873,0.553064637091184
0.8268461407786613,0.8323876385129569,0.5916911908137051,0.4653563314938505,0.38492450700062975,0.24170117517080958
0.6160340245420525,0.6430548707288821,0.35617612223833894,0.2728696320379449,0.24986246652005328,0.7380811590100395
